sep=,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
1.1148,-10.1575,-0.7691,0.8986,-9.7562,-0.4243,0.4657,-0.0761,-0.3149,-0.0334,0.0628,-0.023,0,-30.25,-2.1,22.96,167.8,84.18,-115.28,0,63.252,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1257495,2018-08-03 21:08:10:315
1.3016,-10.3741,-0.5369,0.772,-9.7673,-0.4174,0.0147,0.1077,-0.0374,0.0348,-0.0405,0.0601,0,-30.43,-3.04,25.02,168.56,84.71,-118.33,0,61.928,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1257995,2018-08-03 21:08:10:815
-0.2954,-10.4807,1.4503,0.464,-9.7956,0.0284,0.2461,-0.4969,0.7803,0.4726,0.3121,-0.0688,0,-29.62,0.84,24.49,137.76,87.28,-86.5,0,64.243,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1258494,2018-08-03 21:08:11:314
-1.6565,-10.6806,3.2268,-0.8259,-9.7133,1.0676,-0.1888,-0.1134,0.9618,-1.2435,0.3781,-0.3766,0,-31.99,6.36,18.11,28.62,79.38,31.6,0,63.705,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1258995,2018-08-03 21:08:11:815
0.1045,-10.2951,-0.2795,0.002,-9.8055,-0.1529,1.3419,-0.0221,-0.5283,-0.2007,-0.1002,-0.2914,0,-29.81,0.9,21.84,233.01,89.11,-179.24,0,56.748,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1259495,2018-08-03 21:08:12:315
-0.6796,-10.2604,-0.8194,0.5247,-9.7664,-0.7154,0.8479,0.0185,-0.5706,-0.1229,0.0852,-0.0603,0,-30.41,-1.5,22.68,196.22,85.2,-143.68,0,60.331,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1259994,2018-08-03 21:08:12:814
0.2733,-10.3789,-0.7081,0.3127,-9.7687,-0.8033,-0.2535,-0.1613,0.3119,0.0582,-0.0469,0.0548,0,-29.37,-2.09,22.07,210.54,84.75,-157.76,0,58.627,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1260495,2018-08-03 21:08:13:315
0.2673,-10.2712,-0.6458,0.2641,-9.787,-0.5616,0.0788,0.0197,0.0212,0.039,0.05,-0.0081,0,-29.35,-1.82,23.26,208.17,86.31,-156.63,0,61.39,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1260995,2018-08-03 21:08:13:815
0.4576,-10.2161,-0.398,0.2808,-9.7877,-0.5407,-0.0768,0.0817,-0.0812,-0.06,0.0553,-0.0209,0,-30.04,-1.22,23.27,204.19,86.61,-151.67,0,57.262,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1261495,2018-08-03 21:08:14:315
0.2852,-10.2832,-0.8745,0.6399,-9.749,-0.8471,0.1327,0.0388,-0.1317,-0.1325,-0.0341,-0.1679,0,-30.48,-4.18,22.63,195.37,83.79,-142.93,0,63.975,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1261995,2018-08-03 21:08:14:815
0.8994,-10.1347,-1.0361,0.9194,-9.7164,-0.9578,0.1605,0.0823,-0.2376,-0.0047,-0.0586,-0.0081,0,-29.96,-4.17,21.74,189.74,82.27,-136.05,0,62.989,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1262494,2018-08-03 21:08:15:314
0.788,-10.2424,-0.8039,0.8816,-9.7196,-0.9606,-0.0456,0.0182,0.0089,0.0284,0.001,0.0516,0,-30.13,-4.17,22.04,191.14,82.36,-137.46,0,61.496,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1262994,2018-08-03 21:08:15:814
0.5223,-10.4891,-0.5513,0.5621,-9.7552,-0.8309,0.0371,0.1211,0.035,0.0422,-0.1705,0.0495,0,-28.8,-1.25,24.15,195.64,83.99,-145.21,0,61.725,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1263495,2018-08-03 21:08:16:315
0.0099,-10.3382,-0.568,0.3701,-9.7779,-0.6531,-0.3191,-0.0214,0.0568,-0.0249,-0.0128,0.0047,0,-29.51,-1.52,23.56,201.77,85.61,-150.46,0,60.571,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1263995,2018-08-03 21:08:16:815
0.5294,-10.3526,-0.5776,0.2905,-9.7837,-0.6048,0.0475,0.0911,-0.2082,0.006,-0.2355,-0.0187,0,-28.42,-0.65,24.16,203.79,86.1,-154.39,0,60.443,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1264494,2018-08-03 21:08:17:314
0.3331,-10.2999,-0.6303,0.3423,-9.7863,-0.5312,-0.0336,0.0046,0.0979,-0.0004,0.098,-0.0209,0,-27.53,-0.06,23.87,197.72,86.26,-148.29,0,53.525,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1264995,2018-08-03 21:08:17:815
0.472,-10.3765,-0.7404,0.4775,-9.7777,-0.5827,0.0932,-0.0031,0.0276,-0.0164,0.1107,0.0026,0,-28.81,-1.84,24.14,191.04,85.59,-140.67,0,54.321,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1265495,2018-08-03 21:08:18:315
0.703,-10.2939,-0.6147,0.5492,-9.7703,-0.6404,-0.0244,-0.0294,0.0206,0.0294,-0.0491,0.0164,0,-28.48,-2.75,24.71,187.31,84.95,-139.1,0,65.233,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1265995,2018-08-03 21:08:18:815
0.697,-10.088,-0.6183,0.4299,-9.7931,-0.2838,0.6582,0.1989,-0.5121,0.0859,-0.3548,-0.0507,0,-24.16,-0.78,28.86,166.5,87.05,-126.89,0,57.66,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1266494,2018-08-03 21:08:19:314
0.5378,-10.8733,1.1007,0.3793,-9.7992,0.0403,-0.0318,-0.2738,1.0907,0.0774,-0.4134,-0.0091,0,-17.55,0.59,32.1,119.44,87.8,-90.15,0,57.483,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1266994,2018-08-03 21:08:19:814
0.0111,-10.2939,0.1957,0.293,-9.7986,0.269,-0.318,0.1635,-0.4403,-0.075,-0.0522,0.0335,0,-15.73,2.36,32.71,73.21,87.68,-47.45,0,62.436,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1267494,2018-08-03 21:08:20:314
0.3475,-10.3586,0.1909,0.2009,-9.8007,0.2776,0.1862,-0.1202,-0.0397,0.0433,0.017,-0.0166,0,-16.62,2.7,30.65,64.86,88.11,-36.25,0,60.203,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1267994,2018-08-03 21:08:20:814
0.1057,-10.2915,0.5393,0.254,-9.7928,0.4542,0.0771,-0.0002,-0.1006,0.0401,0.0585,0.0015,0,-15.7,3.55,32.73,54.85,86.96,-29.22,0,66.91,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1268494,2018-08-03 21:08:21:314
0.6037,-10.3753,0.9128,0.1906,-9.7735,0.7827,0.0744,-0.205,0.0475,0.1456,0.0191,0.0218,0,-15.84,4.43,33.63,40.27,85.6,-15.29,0,50.801,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1268994,2018-08-03 21:08:21:814
0.2828,-10.4675,1.4946,0.3816,-9.6984,1.4023,-0.319,-0.1294,0.1204,0.1732,-0.0533,-0.0933,0,-15.42,6.81,33.67,36.69,82.31,-13.5,0,72.53,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1269494,2018-08-03 21:08:22:314
-1.9414,-9.5469,1.4455,-0.5669,-9.7217,1.1563,-0.926,0.5068,-0.2026,-0.4659,-0.5945,0.2369,0,-10.82,6.75,34.83,351.47,82.45,26.12,0,71.439,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1269995,2018-08-03 21:08:22:815
-0.2247,-10.6267,-0.3681,-0.2851,-9.7995,0.2407,0.071,0.0089,0.063,-0.1485,-0.4411,-0.1039,0,-1.88,3.66,36.79,314.66,87.42,48.61,0,64.83,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1270494,2018-08-03 21:08:23:314
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,60.806,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1270995,2018-08-03 21:08:23:815
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,58.764,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1271494,2018-08-03 21:08:24:314
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,55.893,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1271994,2018-08-03 21:08:24:814
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,63.566,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1272494,2018-08-03 21:08:25:314
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,64.441,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1272994,2018-08-03 21:08:25:814
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,52.676,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1273494,2018-08-03 21:08:26:314
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,55.372,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1273995,2018-08-03 21:08:26:815
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,63.184,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1274495,2018-08-03 21:08:27:315
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,62.369,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1274995,2018-08-03 21:08:27:815
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,54.921,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1275494,2018-08-03 21:08:28:314
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,57.435,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1275994,2018-08-03 21:08:28:814
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,62.352,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1276494,2018-08-03 21:08:29:314
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,62.24,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1276994,2018-08-03 21:08:29:814
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,62.311,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1277494,2018-08-03 21:08:30:314
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,60.166,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1277994,2018-08-03 21:08:30:814
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,58.068,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1278494,2018-08-03 21:08:31:314
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,66.903,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1278995,2018-08-03 21:08:31:815
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,63.122,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1279494,2018-08-03 21:08:32:314
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,56.829,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1279995,2018-08-03 21:08:32:815
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,61.859,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1280495,2018-08-03 21:08:33:315
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,58.871,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1280995,2018-08-03 21:08:33:815
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,59.36,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1281494,2018-08-03 21:08:34:314
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,55.783,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1281994,2018-08-03 21:08:34:814
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,56.609,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1282495,2018-08-03 21:08:35:315
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,58.172,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1282995,2018-08-03 21:08:35:815
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,62.013,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1283494,2018-08-03 21:08:36:314
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,59.12,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1283994,2018-08-03 21:08:36:814
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,58.969,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1284495,2018-08-03 21:08:37:315
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,57.848,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1284995,2018-08-03 21:08:37:815
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,62.443,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1285495,2018-08-03 21:08:38:315
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,60.332,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1285994,2018-08-03 21:08:38:814
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,57.752,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1286494,2018-08-03 21:08:39:314
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,59.497,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1286994,2018-08-03 21:08:39:814
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,62.745,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1287494,2018-08-03 21:08:40:314
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,62.138,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1287994,2018-08-03 21:08:40:814
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,61.301,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1288495,2018-08-03 21:08:41:315
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,58.469,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1288995,2018-08-03 21:08:41:815
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,54.241,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1289495,2018-08-03 21:08:42:315
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,59.134,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1289995,2018-08-03 21:08:42:815
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,60.454,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1290494,2018-08-03 21:08:43:314
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,61.139,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1290995,2018-08-03 21:08:43:815
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,60.241,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1291495,2018-08-03 21:08:44:315
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,62.744,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1291995,2018-08-03 21:08:44:815
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,68.21,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1292495,2018-08-03 21:08:45:315
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,64.633,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1292994,2018-08-03 21:08:45:814
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,60.881,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1293495,2018-08-03 21:08:46:315
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,59.929,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1293994,2018-08-03 21:08:46:814
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,66.644,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1294495,2018-08-03 21:08:47:315
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,59.504,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1294994,2018-08-03 21:08:47:814
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,62.486,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1295494,2018-08-03 21:08:48:314
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,63.541,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1295994,2018-08-03 21:08:48:814
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,64.383,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1296494,2018-08-03 21:08:49:314
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,64.402,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1296995,2018-08-03 21:08:49:815
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,58.641,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1297495,2018-08-03 21:08:50:315
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,62.269,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1297995,2018-08-03 21:08:50:815
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,61.518,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1298494,2018-08-03 21:08:51:314
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,63.769,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1298995,2018-08-03 21:08:51:815
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,61.19,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1299495,2018-08-03 21:08:52:315
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,59.477,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1299995,2018-08-03 21:08:52:815
0.4576,-10.2353,-0.1143,-0.0846,-9.8063,-0.0176,0.2724,0.1185,-0.2317,-0.0963,-0.6147,-0.1114,0,3.03,2.75,35.56,274.18,89.22,81.12,0,60.408,12.930357,77.68526,0,2882.16598830478,0,78.65484,0,0 / 0,1300495,2018-08-03 21:08:53:315
